# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vx   km / s   y    kpc      vy   km / s   
1.19290651     -4.3354E+00   5.3446E-01    1.0000000000E+00       0.98959961    0.30010872    -0.06969242   0.98937457    
1.20268443     -4.3261E+00   5.2517E-01    1.0000000000E+00       0.99238301    0.25659658    -0.05978408   0.99221732    
1.21246235     -4.3183E+00   5.1736E-01    1.0000000000E+00       0.99473202    0.21322967    -0.04984956   0.99461018    
1.22224028     -4.3119E+00   5.1101E-01    1.0000000000E+00       0.99664800    0.16998282    -0.03989334   0.99655929    
1.23201820     -4.3070E+00   5.0611E-01    1.0000000000E+00       0.99813200    0.12683119    -0.02991982   0.99806963    
1.24179612     -4.3036E+00   5.0265E-01    1.0000000000E+00       0.99918485    0.08375027    -0.01993338   0.99914502    
1.25157404     -4.3015E+00   5.0062E-01    1.0000000000E+00       0.99980715    0.04071573    -0.00993835   0.99978816    
1.26135197     -4.3009E+00   5.0000E-01    1.0000000000E+00       0.99999924    -0.00229659   0.00006096    1.00000062    
1.27112989     -4.3017E+00   5.0081E-01    1.0000000000E+00       0.99976122    -0.04531082   0.01006024    0.99978289    
1.28090781     -4.3040E+00   5.0304E-01    1.0000000000E+00       0.99909294    -0.08835105   0.02005520    0.99913438    
1.29068573     -4.3076E+00   5.0669E-01    1.0000000000E+00       0.99799403    -0.13144149   0.03004150    0.99805337    
1.30046365     -4.3127E+00   5.1179E-01    1.0000000000E+00       0.99646386    -0.17460647   0.04001483    0.99653704    
1.31024158     -4.3192E+00   5.1833E-01    1.0000000000E+00       0.99450157    -0.21787057   0.04997079    0.99458147    
1.32001950     -4.3273E+00   5.2634E-01    1.0000000000E+00       0.99210604    -0.26125866   0.05990499    0.99218154    
1.32979742     -4.3368E+00   5.3584E-01    1.0000000000E+00       0.98927591    -0.30479597   0.06981294    0.98933097    
1.33957534     -4.3478E+00   5.4685E-01    1.0000000000E+00       0.98600955    -0.34850823   0.07969010    0.98602224    
1.34935327     -4.3603E+00   5.5940E-01    1.0000000000E+00       0.98230508    -0.39242168   0.08953184    0.98224654    
1.35913119     -4.3744E+00   5.7353E-01    1.0000000000E+00       0.97816036    -0.43656321   0.09933345    0.97799370    
1.36890911     -4.3902E+00   5.8927E-01    1.0000000000E+00       0.97357297    -0.48096041   0.10909010    0.97325214    
1.37868703     -4.4076E+00   6.0667E-01    1.0000000000E+00       0.96854021    -0.52564172   0.11879684    0.96800877    
1.38846495     -4.4267E+00   6.2577E-01    1.0000000000E+00       0.96305910    -0.57063650   0.12844857    0.96224889    
1.39824288     -4.4476E+00   6.4664E-01    1.0000000000E+00       0.95712635    -0.61597513   0.13804006    0.95595608    
1.40802080     -4.4702E+00   6.6932E-01    1.0000000000E+00       0.95073836    -0.66168917   0.14756588    0.94911207    
