# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vy   km / s   y    kpc      vx   km / s   z    kpc      vz   km / s   
1.672025       -6.341116     2.540206      1.0000000000E+00       0.581004      -2.221148     0.349956      0.383294      0.000000      0.000000      
1.681803       -6.507679     2.706770      1.0000000000E+00       0.558387      -2.302766     0.353541      0.332884      0.000000      0.000000      
1.691581       -6.689866     2.888958      1.0000000000E+00       0.534938      -2.387630     0.356598      0.277743      0.000000      0.000000      
1.701358       -6.889873     3.088967      1.0000000000E+00       0.510623      -2.476036     0.359078      0.217205      0.000000      0.000000      
1.711136       -7.110342     3.309438      1.0000000000E+00       0.485404      -2.568314     0.360922      0.150470      0.000000      0.000000      
1.720914       -7.354480     3.553579      1.0000000000E+00       0.459242      -2.664825     0.362064      0.076568      0.000000      0.000000      
1.730692       -7.626214     3.825315      1.0000000000E+00       0.432093      -2.765971     0.362426      -0.005692     0.000000      0.000000      
1.740470       -7.930406     4.129511      1.0000000000E+00       0.403906      -2.872188     0.361918      -0.097783     0.000000      0.000000      
1.750248       -8.273151     4.472261      1.0000000000E+00       0.374631      -2.983940     0.360432      -0.201550     0.000000      0.000000      
1.760026       -8.662185     4.861301      1.0000000000E+00       0.344208      -3.101713     0.357840      -0.319337     0.000000      0.000000      
1.769804       -9.107471     5.306595      1.0000000000E+00       0.312575      -3.225977     0.353989      -0.454163     0.000000      0.000000      
1.779582       -9.622052     5.821187      1.0000000000E+00       0.279665      -3.357127     0.348688      -0.609978     0.000000      0.000000      
1.789360       -10.223302    6.422451      1.0000000000E+00       0.245409      -3.495363     0.341703      -0.792048     0.000000      0.000000      
1.799138       -10.934826    7.133994      1.0000000000E+00       0.209735      -3.640451     0.332737      -1.007523     0.000000      0.000000      
1.808916       -11.789378    7.988574      1.0000000000E+00       0.172581      -3.791247     0.321410      -1.266330     0.000000      0.000000      
1.818694       -12.833430    9.032663      1.0000000000E+00       0.133901      -3.944725     0.307222      -1.582551     0.000000      0.000000      
1.828471       -14.134329    10.333614     1.0000000000E+00       0.093700      -4.093933     0.289503      -1.976598     0.000000      0.000000      
1.838249       -15.791175    11.990531     1.0000000000E+00       0.052085      -4.223511     0.267335      -2.478511     0.000000      0.000000      
1.848027       -17.949035    14.148464     1.0000000000E+00       0.009402      -4.299513     0.239434      -3.132271     0.000000      0.000000      
1.857805       -20.805285    17.004700     1.0000000000E+00       -0.033487     -4.245888     0.203992      -3.997729     0.000000      0.000000      
1.867583       -24.543648    20.742566     1.0000000000E+00       -0.074551     -3.893825     0.158586      -5.130620     0.000000      0.000000      
1.877361       -28.942760    25.139567     1.0000000000E+00       -0.109308     -2.914957     0.100667      -6.463912     0.000000      0.000000      
1.887139       -32.317686    28.510807     1.0000000000E+00       -0.129597     -0.980140     0.030258      -7.487385     0.000000      0.000000      
1.896917       -31.865946    28.059703     1.0000000000E+00       -0.127208     1.433285      -0.045109     -7.352897     0.000000      0.000000      
1.906695       -28.045386    24.242821     1.0000000000E+00       -0.103310     3.173797      -0.113335     -6.197794     0.000000      0.000000      
1.916473       -23.710845    19.909946     1.0000000000E+00       -0.066835     3.993816      -0.168629     -4.885624     0.000000      0.000000      
1.926251       -20.157818    16.357255     1.0000000000E+00       -0.025221     4.266470      -0.211866     -3.809428     0.000000      0.000000      
1.936029       -17.461125    13.660541     1.0000000000E+00       0.017676      4.285649      -0.245679     -2.992372     0.000000      0.000000      
1.945807       -15.419473    11.618813     1.0000000000E+00       0.060140      4.195632      -0.272367     -2.373668     0.000000      0.000000      
